city,state,tier,area_sqft,floors,building_type,quality,total_area_sqft,cement_bags,sand_cft,bricks,aggregate_cft,steel_kg,price_cement_per_bag,price_sand_per_cft,price_brick_per_nos,price_agg_per_cft,price_steel_per_kg,cost_cement,cost_sand,cost_bricks,cost_aggregate,cost_steel,total_material_cost
guwahati,Assam,1,11697.58,4,0,2,46790.3,21265,71978,306165,66317,213193,385,65,10,45,67,8187025,4678570,3061650,2984265,14283931,33195441
nashik,Maharashtra,2,6267.98,1,1,0,6267.98,2329,7035,26868,6404,32858,390,62,9,44,62,908310,436170,241812,281776,2037196,3905264
jabalpur,Madhya Pradesh,2,5612.72,2,1,0,11225.44,3878,15407,54026,14684,66193,365,58,10,42,60,1415470,893606,540260,616728,3971580,7437644
varanasi,Uttar Pradesh,2,6597.5,3,0,1,19792.49,9070,31143,137036,26679,87581,390,65,9,43,60,3537300,2024295,1233324,1147197,5254860,13196976
kochi,Kerala,1,10333.21,3,1,1,30999.64,17274,46445,160253,43827,204037,395,72,12,52,67,6823230,3344040,1923036,2279004,13670479,28039789
durgapur,West Bengal,2,4368.53,3,0,1,13105.6,5640,18284,81014,15285,51968,380,65,10,44,63,2143200,1188460,810140,672540,3273984,8088324
ranchi,Jharkhand,2,306.13,3,1,0,918.4,360,1190,3907,1063,5164,375,60,9,42,62,135000,71400,35163,44646,320168,606377
meerut,Uttar Pradesh,2,5889.71,1,1,1,5889.71,2839,8847,30029,8150,37058,400,68,9,44,62,1135600,601596,270261,358600,2297596,4663653
mysore,Karnataka,2,4268.17,3,0,1,12804.52,4391,18254,83628,15713,52532,375,62,10,44,64,1646625,1131748,836280,691372,3362048,7668073
ranchi,Jharkhand,2,3539.54,1,1,1,3539.54,1599,5416,18142,4785,22646,375,60,9,42,62,599625,324960,163278,200970,1404052,2692885
visakhapatnam,Andhra Pradesh,1,4026.64,3,1,1,12079.93,5942,19209,65183,18287,82965,385,62,10,44,63,2287670,1190958,651830,804628,5226795,10161881
shimla,Himachal Pradesh,2,6438.74,2,1,2,12877.49,5525,20186,65801,20628,91310,415,82,12,55,70,2292875,1655252,789612,1134540,6391700,12263979
vadodara,Gujarat,2,6385.65,4,0,0,25542.62,9638,30244,147930,26440,93865,382,58,10,42,56,3681716,1754152,1479300,1110480,5256440,13282088
kozhikode,Kerala,2,6825.01,2,1,0,13650.02,7837,18678,65186,15675,79887,390,70,12,50,66,3056430,1307460,782232,783750,5272542,11202414
pune,Maharashtra,1,7707.48,3,0,0,23122.44,8344,26767,125299,21570,76865,405,68,8,43,59,3379320,1820156,1002392,927510,4535035,11664413
tirunelveli,Tamil Nadu,3,2221.6,1,0,1,2221.6,931,3275,15146,2600,9343,352,50,8,35,57,327712,163750,121168,91000,532551,1236181
tirunelveli,Tamil Nadu,3,723.29,2,0,1,1446.58,649,2050,8846,1589,5715,352,50,8,35,57,228448,102500,70768,55615,325755,783086
mumbai,Maharashtra,1,3053.39,4,0,2,12213.55,7199,20395,90978,19645,64020,450,88,15,60,67,3239550,1794760,1364670,1178700,4289340,11867020
kochi,Kerala,1,1562.67,4,0,2,6250.67,4034,11234,47783,10067,33185,395,72,12,52,67,1593430,808848,573396,523484,2223395,5722553
ranchi,Jharkhand,2,1519.16,1,0,0,1519.16,531,2146,8992,1607,5313,375,60,9,42,62,199125,128760,80928,67494,329406,805713
thoothukudi,Tamil Nadu,3,1520.8,2,0,0,3041.6,1124,4316,17284,3253,11246,352,50,8,35,57,395648,215800,138272,113855,641022,1504597
kolkata,West Bengal,1,5873.73,3,2,2,17621.18,10528,27179,69915,28190,164981,400,65,8,43,63,4211200,1766635,559320,1212170,10393803,18143128
erode,Tamil Nadu,3,2756.49,2,0,0,5512.97,2012,6931,30743,5858,19827,355,52,8,35,58,714260,360412,245944,205030,1149966,2675612
lucknow,Uttar Pradesh,1,5982.06,4,1,0,23928.23,11117,30292,99467,26367,135307,405,65,9,47,60,4502385,1968980,895203,1239249,8118420,16724237
vellore,Tamil Nadu,3,3517.64,4,0,0,14070.56,6303,16905,82375,13807,49317,355,50,8,35,58,2237565,845250,659000,483245,2860386,7085446
agra,Uttar Pradesh,2,5802.21,2,0,1,11604.43,3413,17601,72907,12617,44307,395,65,9,42,60,1348135,1144065,656163,529914,2658420,6336697
vellore,Tamil Nadu,3,3313.15,2,1,1,6626.31,2819,9671,30730,9319,40702,355,50,8,35,58,1000745,483550,245840,326165,2360716,4417016
bangalore,Karnataka,1,11146.85,4,0,0,44587.39,21269,67662,264276,45639,173711,380,68,12,52,65,8082220,4601016,3171312,2373228,11291215,29518991
jodhpur,Rajasthan,2,2881.16,2,0,1,5762.31,2425,8375,35294,6322,22371,390,60,8,40,58,945750,502500,282352,252880,1297518,3281000
bangalore,Karnataka,1,10302.85,2,0,1,20605.69,9784,26542,126342,24521,79862,380,68,12,52,65,3717920,1804856,1516104,1275092,5191030,13505002
thoothukudi,Tamil Nadu,3,3346.34,1,0,1,3346.34,1475,4321,20546,3886,12454,352,50,8,35,57,519200,216050,164368,136010,709878,1745506
gurgaon,Haryana,1,11152.66,2,0,2,22305.32,12523,37672,165602,34965,108455,405,78,11,52,66,5071815,2938416,1821622,1818180,7158030,18808063
noida,Uttar Pradesh,1,3075.0,2,0,2,6150.01,3453,9477,43259,9021,28653,407,80,11,52,66,1405371,758160,475849,469092,1891098,4999570
amritsar,Punjab,2,1947.83,3,0,1,5843.48,2890,9219,38026,6881,24206,390,68,11,48,64,1127100,626892,418286,330288,1549184,4051750
salem,Tamil Nadu,2,5207.89,3,1,1,15623.67,4619,21408,72338,19458,95620,360,52,8,36,59,1662840,1113216,578704,700488,5641580,9696828
noida,Uttar Pradesh,1,4100.4,1,0,1,4100.4,2128,5934,25149,4631,15081,407,80,11,52,66,866096,474720,276639,240812,995346,2853613
thiruvananthapuram,Kerala,1,7196.13,2,0,1,14392.27,4914,19942,90319,16555,56016,395,72,12,52,67,1941030,1435824,1083828,860860,3753072,9074614
chandigarh,Punjab,1,5750.25,7,0,1,40251.77,20228,55330,250163,52728,175033,390,68,11,48,64,7888920,3762440,2751793,2530944,11202112,28136209
kochi,Kerala,1,5685.79,2,0,1,11371.58,4792,15462,70556,13437,45905,395,72,12,52,67,1892840,1113264,846672,698724,3075635,7627135
tirunelveli,Tamil Nadu,3,3725.55,2,0,1,7451.09,3088,10296,46160,8795,28687,352,50,8,35,57,1086976,514800,369280,307825,1635159,3914040
bangalore,Karnataka,1,10595.11,5,2,1,52975.56,31619,77131,214111,84625,483566,380,68,12,52,65,12015220,5244908,2569332,4400500,31431790,55661750
vadodara,Gujarat,2,3019.59,3,0,1,9058.77,3594,11969,53952,10889,35650,382,58,10,42,56,1372908,694202,539520,457338,1996400,5060368
guntur,Andhra Pradesh,2,2131.5,1,0,0,2131.5,832,2627,12779,2153,7666,380,60,9,42,62,316160,157620,115011,90426,475292,1154509
nashik,Maharashtra,2,6540.52,1,2,0,6540.52,2443,8305,23385,7488,46817,390,62,9,44,62,952770,514910,210465,329472,2902654,4910271
shimla,Himachal Pradesh,2,2440.63,6,0,1,14643.78,4926,19733,91883,18314,61027,415,82,12,55,70,2044290,1618106,1102596,1007270,4271890,10044152
mysore,Karnataka,2,5415.73,2,0,1,10831.45,4861,15574,70358,14095,44696,375,62,10,44,64,1822875,965588,703580,620180,2860544,6972767
srinagar,Jammu and Kashmir,2,4723.8,4,0,2,18895.18,9756,34625,144577,31127,100266,430,90,13,60,74,4195080,3116250,1879501,1867620,7419684,18478135
agra,Uttar Pradesh,2,1931.09,1,0,1,1931.09,934,2612,13072,2474,8086,395,65,9,42,60,368930,169780,117648,103908,485160,1245426
trichy,Tamil Nadu,2,3788.51,3,2,1,11365.53,6269,17328,48852,16179,99653,362,54,9,37,59,2269378,935712,439668,598623,5879527,10122908
kanpur,Uttar Pradesh,1,6894.57,6,0,1,41367.42,19770,63079,278132,54465,184014,395,65,9,42,60,7809150,4100135,2503188,2287530,11040840,27740843
visakhapatnam,Andhra Pradesh,1,11978.43,3,1,0,35935.29,12718,41986,158514,36386,196301,385,62,10,44,63,4896430,2603132,1585140,1600984,12366963,23052649
gurgaon,Haryana,1,10482.28,4,0,2,41929.11,24349,74286,318521,68883,217959,405,78,11,52,66,9861345,5794308,3503731,3581916,14385294,37126594
jaipur,Rajasthan,1,2901.3,4,0,2,11605.22,7244,20659,90116,19617,61517,405,62,7,43,60,2933820,1280858,630812,843531,3691020,9380041
surat,Gujarat,1,3691.02,4,1,1,14764.06,7234,22086,72733,19776,97007,380,58,10,42,57,2748920,1280988,727330,830592,5529399,11117229
vadodara,Gujarat,2,826.34,2,1,2,1652.69,884,2506,8503,2501,11598,382,58,10,42,56,337688,145348,85030,105042,649488,1322596
faridabad,Haryana,2,7551.46,5,0,1,37757.3,19987,58708,255805,51076,165213,405,78,11,52,66,8094735,4579224,2813855,2655952,10904058,29047824
bhopal,Madhya Pradesh,1,7238.21,7,2,1,50667.49,23440,67517,187151,78004,451212,370,60,10,43,62,8672800,4051020,1871510,3354172,27975144,45924646
vadodara,Gujarat,2,2086.25,2,0,0,4172.5,1217,5002,24309,3891,14353,382,58,10,42,56,464894,290116,243090,163422,803768,1965290
aurangabad,Maharashtra,2,933.32,3,0,1,2799.96,1112,3888,17520,3195,10963,375,60,9,43,61,417000,233280,157680,137385,668743,1614088
kanpur,Uttar Pradesh,1,6154.51,5,0,0,30772.56,11952,40433,171459,33082,110422,395,65,9,42,60,4721040,2628145,1543131,1389444,6625320,16907080
howrah,West Bengal,1,7667.08,6,0,1,46002.46,24139,63863,283599,61752,197567,395,65,10,44,63,9534905,4151095,2835990,2717088,12446721,31685799
bhopal,Madhya Pradesh,1,6995.49,3,1,2,20986.48,13084,36710,118056,34728,160941,370,60,10,43,62,4841080,2202600,1180560,1493304,9978342,19695886
thoothukudi,Tamil Nadu,3,744.55,1,1,1,744.55,363,1131,3498,951,4544,352,50,8,35,57,127776,56550,27984,33285,259008,504603
kozhikode,Kerala,2,3149.97,2,1,1,6299.94,3057,9300,29467,8005,37510,390,70,12,50,66,1192230,651000,353604,400250,2475660,5072744
tirunelveli,Tamil Nadu,3,1379.63,2,1,1,2759.26,1182,3656,13358,3526,17513,352,50,8,35,57,416064,182800,106864,123410,998241,1827379
pune,Maharashtra,1,2276.95,5,1,1,11384.77,5530,15845,57413,15588,75169,405,68,8,43,59,2239650,1077460,459304,670284,4434971,8881669
meerut,Uttar Pradesh,2,6224.67,2,1,2,12449.33,7922,21164,71925,20981,99849,400,68,9,44,62,3168800,1439152,647325,923164,6190638,12369079
varanasi,Uttar Pradesh,2,5363.05,2,0,1,10726.09,4009,14313,65986,12518,40697,390,65,9,43,60,1563510,930345,593874,538274,2441820,6067823
kozhikode,Kerala,2,4945.17,2,0,0,9890.34,3559,13286,57511,11565,34286,390,70,12,50,66,1388010,930020,690132,578250,2262876,5849288
bhubaneswar,Odisha,1,9435.81,2,1,1,18871.62,10308,29754,101795,28432,130611,380,60,10,43,65,3917040,1785240,1017950,1222576,8489715,16432521
durgapur,West Bengal,2,6784.29,2,1,1,13568.57,6307,18468,65829,16138,79860,380,65,10,44,63,2396660,1200420,658290,710072,5031180,9996622
delhi,Delhi,1,6488.41,6,1,2,38930.45,23688,66435,235064,70700,331350,410,78,8,50,65,9712080,5181930,1880512,3535000,21537750,41847272
chennai,Tamil Nadu,1,5464.2,10,1,1,54642.01,28031,85871,291596,98556,430600,410,73,8,45,61,11492710,6268583,2332768,4435020,26266600,50795681
meerut,Uttar Pradesh,2,931.46,2,1,2,1862.92,1265,3681,11271,3343,14945,400,68,9,44,62,506000,250308,101439,147092,926590,1931429
chandigarh,Punjab,1,3076.12,2,0,1,6152.23,2624,8525,37906,6965,23439,390,68,11,48,64,1023360,579700,416966,334320,1500096,3854442
vijayawada,Andhra Pradesh,2,5952.76,2,1,0,11905.53,5680,16268,52929,13076,67758,380,60,9,43,62,2158400,976080,476361,562268,4200996,8374105
erode,Tamil Nadu,3,3679.49,2,0,1,7358.98,2607,10552,45600,7841,27857,355,52,8,35,58,925485,548704,364800,274435,1615706,3729130
cuttack,Odisha,2,7429.84,3,0,2,22289.51,11225,38341,161893,35234,112408,375,58,9,42,64,4209375,2223778,1457037,1479828,7194112,16564130
vellore,Tamil Nadu,3,456.2,2,0,0,912.39,361,1238,5687,979,3519,355,50,8,35,58,128155,61900,45496,34265,204102,473918
mumbai,Maharashtra,1,831.33,4,0,1,3325.34,1425,5200,22547,4124,14746,450,88,15,60,67,641250,457600,338205,247440,987982,2672477
vijayawada,Andhra Pradesh,2,1574.32,3,0,1,4722.95,1879,7073,31842,6050,20305,380,60,9,43,62,714020,424380,286578,260150,1258910,2944038
shimla,Himachal Pradesh,2,3860.11,1,2,1,3860.11,2203,5791,15467,5644,33217,415,82,12,55,70,914245,474862,185604,310420,2325190,4210321
coimbatore,Tamil Nadu,2,7315.37,2,0,2,14630.74,7184,25967,109290,21075,73071,370,62,10,40,62,2658080,1609954,1092900,843000,4530402,10734336
delhi,Delhi,1,5736.42,3,1,2,17209.26,10145,30018,98755,30647,137434,410,78,8,50,65,4159450,2341404,790040,1532350,8933210,17756454
visakhapatnam,Andhra Pradesh,1,9522.95,2,0,1,19045.9,8839,27854,127404,24129,80809,385,62,10,44,63,3403015,1726948,1274040,1061676,5090967,12556646
jaipur,Rajasthan,1,7392.9,6,0,0,44357.42,13970,60086,260715,47408,172745,405,62,7,43,60,5657850,3725332,1825005,2038544,10364700,23611431
patna,Bihar,2,5551.17,2,2,1,11102.33,6471,16357,46507,17354,100603,395,62,7,43,59,2556045,1014134,325549,746222,5935577,10577527
rajkot,Gujarat,2,420.09,4,2,0,1680.35,749,2127,5846,2032,12275,378,55,9,38,56,283122,116985,52614,77216,687400,1217337
cuttack,Odisha,2,6048.94,4,0,0,24195.77,8189,30777,147656,22636,90403,375,58,9,42,64,3070875,1785066,1328904,950712,5785792,12921349
pune,Maharashtra,1,3107.29,3,2,1,9321.87,5583,15191,42794,15626,88758,405,68,8,43,59,2261115,1032988,342352,671918,5236722,9545095
ranchi,Jharkhand,2,1891.2,2,0,2,3782.41,1774,5619,24848,4891,16729,375,60,9,42,62,665250,337140,223632,205422,1037198,2468642
kochi,Kerala,1,4811.12,2,0,2,9622.25,5062,15646,65653,14751,44473,395,72,12,52,67,1999490,1126512,787836,767052,2979691,7660581
vadodara,Gujarat,2,1423.51,3,1,1,4270.53,1983,6524,21140,5509,27530,382,58,10,42,56,757506,378392,211400,231378,1541680,3120356
gurgaon,Haryana,1,1837.41,4,2,1,7349.63,3740,11410,31051,12494,71230,405,78,11,52,66,1514700,889980,341561,649688,4701180,8097109
mumbai,Maharashtra,1,3962.63,4,0,1,15850.51,7991,24438,107838,21699,71850,450,88,15,60,67,3595950,2150544,1617570,1301940,4813950,13479954
varanasi,Uttar Pradesh,2,5173.16,4,0,0,20692.64,7383,28029,125106,20252,76315,390,65,9,43,60,2879370,1821885,1125954,870836,4578900,11276945
bangalore,Karnataka,1,5172.78,2,1,0,10345.56,3754,13556,49929,12374,62733,380,68,12,52,65,1426520,921808,599148,643448,4077645,7668569
durgapur,West Bengal,2,389.74,1,1,1,389.74,193,599,1979,560,2573,380,65,10,44,63,73340,38935,19790,24640,162099,318804
madurai,Tamil Nadu,2,393.43,2,0,2,786.86,452,1319,5783,1180,3891,368,58,9,38,60,166336,76502,52047,44840,233460,573185
vadodara,Gujarat,2,2667.4,2,1,0,5334.8,2394,6761,24423,6587,31333,382,58,10,42,56,914508,392138,244230,276654,1754648,3582178
mysore,Karnataka,2,2068.39,3,2,0,6205.18,3265,7723,24065,7813,50997,375,62,10,44,64,1224375,478826,240650,343772,3263808,5551431
bangalore,Karnataka,1,3205.37,8,2,2,25642.94,16885,41090,104545,46287,265573,380,68,12,52,65,6416300,2794120,1254540,2406924,17262245,30134129
tirunelveli,Tamil Nadu,3,1713.3,1,0,1,1713.3,911,2600,10683,1822,6740,352,50,8,35,57,320672,130000,85464,63770,384180,984086
guwahati,Assam,1,6726.81,1,0,2,6726.81,3913,11318,49684,10341,32928,385,65,10,45,67,1506505,735670,496840,465345,2206176,5410536
nagpur,Maharashtra,2,1470.37,3,0,0,4411.12,1572,6188,26177,4963,16684,385,62,11,43,61,605220,383656,287947,213409,1017724,2507956
tirunelveli,Tamil Nadu,3,1813.41,5,2,0,9067.05,4904,10742,33710,10522,71757,352,50,8,35,57,1726208,537100,269680,368270,4090149,6991407
kanpur,Uttar Pradesh,1,1802.08,3,0,1,5406.23,2401,8131,36580,6564,23226,395,65,9,42,60,948395,528515,329220,275688,1393560,3475378
ludhiana,Punjab,1,1540.87,2,0,2,3081.74,1472,5387,22199,4663,14835,388,68,11,48,64,571136,366316,244189,223824,949440,2354905
bhubaneswar,Odisha,1,9768.44,5,0,1,48842.18,20815,66702,293370,62962,192860,380,60,10,43,65,7909700,4002120,2933700,2707366,12535900,30088786
thiruvananthapuram,Kerala,1,1850.81,5,1,2,9254.03,5276,14813,49359,14931,70844,395,72,12,52,67,2084020,1066536,592308,776412,4746548,9265824
mumbai,Maharashtra,1,5374.4,3,2,0,16123.2,6347,18772,53735,17803,117527,450,88,15,60,67,2856150,1651936,806025,1068180,7874309,14256600
chandigarh,Punjab,1,6438.18,2,0,2,12876.36,6812,22270,95567,19849,62982,390,68,11,48,64,2656680,1514360,1051237,952752,4030848,10205877
erode,Tamil Nadu,3,2520.93,2,0,0,5041.86,1626,6006,28791,5333,17698,355,52,8,35,58,577230,312312,230328,186655,1026484,2333009
ahmedabad,Gujarat,1,3989.93,3,1,2,11969.79,6967,21434,73176,21499,99492,385,58,7,40,55,2682295,1243172,512232,859960,5472060,10769719
bangalore,Karnataka,1,8447.78,1,1,0,8447.78,3097,11441,38600,9035,46263,380,68,12,52,65,1176860,777988,463200,469820,3007095,5894963
ghaziabad,Uttar Pradesh,2,1941.09,3,1,1,5823.26,2916,8573,28927,8196,36546,405,78,11,52,66,1180980,668694,318197,426192,2412036,5006099
pune,Maharashtra,1,7939.43,7,1,2,55576.03,34936,88962,293253,88181,425106,405,68,8,43,59,14149080,6049416,2346024,3791783,25081254,51417557
lucknow,Uttar Pradesh,1,9672.58,3,0,1,29017.73,13767,42943,187624,38085,122732,405,65,9,47,60,5575635,2791295,1688616,1789995,7363920,19209461
lucknow,Uttar Pradesh,1,10028.51,3,1,2,30085.54,16071,46009,148863,46610,212929,405,65,9,47,60,6508755,2990585,1339767,2190670,12775740,25805517
vadodara,Gujarat,2,3727.93,5,2,0,18639.65,9344,27146,71835,25460,158638,382,58,10,42,56,3569408,1574468,718350,1069320,8883728,15815274
vijayawada,Andhra Pradesh,2,1912.93,1,1,0,1912.93,768,2204,8177,1893,9933,380,60,9,43,62,291840,132240,73593,81399,615846,1194918
ahmedabad,Gujarat,1,4390.24,3,0,1,13170.73,5358,17024,78985,14455,48775,385,58,7,40,55,2062830,987392,552895,578200,2682625,6863942
bangalore,Karnataka,1,2199.98,3,0,2,6599.93,3550,10613,44962,9784,30931,380,68,12,52,65,1349000,721684,539544,508768,2010515,5129511
jaipur,Rajasthan,1,5417.34,4,1,2,21669.35,13813,39368,124116,36942,175808,405,62,7,43,60,5594265,2440816,868812,1588506,10548480,21040879
tirunelveli,Tamil Nadu,3,257.14,1,0,0,257.14,83,340,1554,269,898,352,50,8,35,57,29216,17000,12432,9415,51186,119249
nashik,Maharashtra,2,3607.44,6,1,1,21644.63,9739,30018,106748,30798,145019,390,62,9,44,62,3798210,1861116,960732,1355112,8991178,16966348
agra,Uttar Pradesh,2,1109.36,1,1,1,1109.36,384,1548,5133,1314,6360,395,65,9,42,60,151680,100620,46197,55188,381600,735285
ahmedabad,Gujarat,1,10049.54,1,1,2,10049.54,5464,16670,53519,15510,74496,385,58,7,40,55,2103640,966860,374633,620400,4097280,8162813
mumbai,Maharashtra,1,11916.64,8,1,1,95333.14,42021,136588,478164,139035,676186,450,88,15,60,67,18909450,12019744,7172460,8342100,45304462,91748216
rajkot,Gujarat,2,5075.55,3,0,1,15226.64,7826,23026,103456,19778,62569,378,55,9,38,56,2958228,1266430,931104,751564,3503864,9411190
chennai,Tamil Nadu,1,7389.29,4,0,1,29557.16,13807,42236,189785,34869,122819,410,73,8,45,61,5660870,3083228,1518280,1569105,7491959,19323442
nashik,Maharashtra,2,1447.59,1,0,1,1447.59,573,1915,8631,1587,5497,390,62,9,44,62,223470,118730,77679,69828,340814,830521
mumbai,Maharashtra,1,2561.29,3,0,2,7683.88,4227,13370,56970,11585,39394,450,88,15,60,67,1902150,1176560,854550,695100,2639398,7267758
dehradun,Uttarakhand,2,7317.36,1,0,2,7317.36,3704,11576,48236,9756,31854,400,68,10,48,68,1481600,787168,482360,468288,2166072,5385488
nashik,Maharashtra,2,876.28,4,0,1,3505.13,1731,4770,23329,4415,15027,390,62,9,44,62,675090,295740,209961,194260,931674,2306725
gurgaon,Haryana,1,6217.8,6,0,2,37306.78,20949,66676,269707,60884,194119,405,78,11,52,66,8484345,5200728,2966777,3165968,12811854,32629672
visakhapatnam,Andhra Pradesh,1,6012.27,3,0,1,18036.82,6800,23971,104839,19428,68304,385,62,10,44,63,2618000,1486202,1048390,854832,4303152,10310576
noida,Uttar Pradesh,1,7370.32,6,1,0,44221.92,19425,61505,202183,48600,274726,407,80,11,52,66,7905975,4920400,2224013,2527200,18131916,35709504
thoothukudi,Tamil Nadu,3,847.09,2,0,0,1694.19,440,2120,10144,1518,6059,352,50,8,35,57,154880,106000,81152,53130,345363,740525
mumbai,Maharashtra,1,7532.03,3,0,1,22596.08,10961,32790,140595,27352,92008,450,88,15,60,67,4932450,2885520,2108925,1641120,6164536,17732551
dehradun,Uttarakhand,2,6551.37,1,1,1,6551.37,2915,9414,33636,9179,42777,400,68,10,48,68,1166000,640152,336360,440592,2908836,5491940
patna,Bihar,2,343.42,2,1,0,686.84,262,876,3234,756,3888,395,62,7,43,59,103490,54312,22638,32508,229392,442340
gurgaon,Haryana,1,7098.92,3,1,2,21296.76,13348,38736,127811,38421,176095,405,78,11,52,66,5405940,3021408,1405921,1997892,11622270,23453431
mysore,Karnataka,2,1583.79,1,2,1,1583.79,743,2289,6272,2199,13202,375,62,10,44,64,278625,141918,62720,96756,844928,1424947
erode,Tamil Nadu,3,2412.37,1,0,1,2412.37,1024,3450,15429,2716,9288,355,52,8,35,58,363520,179400,123432,95060,538704,1300116
thoothukudi,Tamil Nadu,3,3286.63,2,0,1,6573.26,2919,8557,41489,7558,25677,352,50,8,35,57,1027488,427850,331912,264530,1463589,3515369
vellore,Tamil Nadu,3,1385.73,1,0,0,1385.73,406,1569,7519,1312,4444,355,50,8,35,58,144130,78450,60152,45920,257752,586404
mysore,Karnataka,2,5028.41,3,2,1,15085.22,7423,20206,54596,19846,124154,375,62,10,44,64,2783625,1252772,545960,873224,7945856,13401437
bhubaneswar,Odisha,1,5170.04,1,0,2,5170.04,2426,8851,38355,8325,25502,380,60,10,43,65,921880,531060,383550,357975,1657630,3852095
coimbatore,Tamil Nadu,2,6139.51,1,0,2,6139.51,3526,9555,40698,8164,26701,370,62,10,40,62,1304620,592410,406980,326560,1655462,4286032
vellore,Tamil Nadu,3,344.22,1,1,1,344.22,163,537,1785,497,2209,355,50,8,35,58,57865,26850,14280,17395,128122,244512
ludhiana,Punjab,1,2250.71,2,0,1,4501.42,2359,6678,28547,5539,18555,388,68,11,48,64,915292,454104,314017,265872,1187520,3136805
kozhikode,Kerala,2,2311.72,2,1,1,4623.44,2134,6109,21518,5745,27757,390,70,12,50,66,832260,427630,258216,287250,1831962,3637318
trichy,Tamil Nadu,2,3977.07,2,0,1,7954.14,3662,11843,52518,10014,33582,362,54,9,37,59,1325644,639522,472662,370518,1981338,4789684
erode,Tamil Nadu,3,1464.43,1,0,2,1464.43,690,2454,10020,2043,6402,355,52,8,35,58,244950,127608,80160,71505,371316,895539
tirunelveli,Tamil Nadu,3,1329.22,2,1,0,2658.45,1230,3570,11577,3048,14586,352,50,8,35,57,432960,178500,92616,106680,831402,1642158
delhi,Delhi,1,6192.19,10,0,2,61921.94,37762,95468,404293,97045,306877,410,78,8,50,65,15482420,7446504,3234344,4852250,19947005,50962523
tirunelveli,Tamil Nadu,3,1329.73,1,0,0,1329.73,398,1866,8104,1486,4684,352,50,8,35,57,140096,93300,64832,52010,266988,617226
