city,state,tier,area_sqft,floors,building_type,quality,total_area_sqft,cement_bags,sand_cft,bricks,aggregate_cft,steel_kg,price_cement_per_bag,price_sand_per_cft,price_brick_per_nos,price_agg_per_cft,price_steel_per_kg,cost_cement,cost_sand,cost_bricks,cost_aggregate,cost_steel,total_material_cost
erode,Tamil Nadu,3,11159.01,1,1,2,11159.01,6142,17095,58974,16902,78175,355.0,52.0,8.0,35.0,58.0,2180410,888940,471792,591570,4534150,8666862
madurai,Tamil Nadu,2,9690.8,3,0,1,29072.39,10212,40667,181263,34298,118615,368.0,58.0,9.0,38.0,60.0,3758016,2358686,1631367,1303324,7116900,16168293
jodhpur,Rajasthan,2,2124.75,2,2,0,4249.51,1764,5534,15978,5061,32738,390.0,60.0,8.0,40.0,58.0,687960,332040,127824,202440,1898804,3249068
bhubaneswar,Odisha,1,3140.6,1,0,1,3140.6,1352,4567,20598,3776,12996,380.0,60.0,10.0,43.0,65.0,513760,274020,205980,162368,844740,2000868
kozhikode,Kerala,2,4234.01,2,2,1,8468.03,3950,11886,34667,12698,75843,390.0,70.0,12.0,50.0,66.0,1540500,832020,416004,634900,5005638,8429062
cuttack,Odisha,2,2185.47,2,0,0,4370.95,1311,5789,26289,4332,15820,375.0,58.0,9.0,42.0,64.0,491625,335762,236601,181944,1012480,2258412
coimbatore,Tamil Nadu,2,7063.49,3,0,1,21190.46,10168,31350,143555,25730,91222,370.0,62.0,10.0,40.0,62.0,3762160,1943700,1435550,1029200,5655764,13826374
chennai,Tamil Nadu,1,11710.32,2,0,0,23420.63,8049,27630,131857,22539,80521,410.0,73.0,8.0,45.0,61.0,3300090,2016990,1054856,1014255,4911781,12297972
durgapur,West Bengal,2,9185.21,1,0,2,9185.21,4535,15596,69126,14264,45600,380.0,65.0,10.0,44.0,63.0,1723300,1013740,691260,627616,2872800,6928716
delhi,Delhi,1,5195.96,2,0,0,10391.93,3926,12822,57030,8880,33479,410.0,78.0,8.0,50.0,65.0,1609660,1000116,456240,444000,2176135,5686151
visakhapatnam,Andhra Pradesh,1,253.15,2,1,1,506.31,259,703,2500,670,3171,385.0,62.0,10.0,44.0,63.0,99715,43586,25000,29480,199773,397554
vadodara,Gujarat,2,3896.66,4,0,1,15586.63,6504,20880,98255,19269,61304,382.0,58.0,10.0,42.0,56.0,2484528,1211040,982550,809298,3433024,8920440
warangal,Telangana,2,6415.76,10,1,2,64157.6,36830,97935,336203,109266,515258,395.0,58.0,8.0,42.0,62.0,14547850,5680230,2689624,4589172,31945996,59452872
indore,Madhya Pradesh,1,4026.16,1,0,1,4026.16,1899,5708,26268,4664,16141,380.0,60.0,11.0,43.0,58.0,721620,342480,288948,200552,936178,2489778
ahmedabad,Gujarat,1,1510.21,3,0,1,4530.64,2325,6682,30527,5487,19169,385.0,58.0,7.0,40.0,55.0,895125,387556,213689,219480,1054295,2770145
madurai,Tamil Nadu,2,5424.63,2,1,1,10849.25,5699,16921,53750,15734,69417,368.0,58.0,9.0,38.0,60.0,2097232,981418,483750,597892,4165020,8325312
bhubaneswar,Odisha,1,3188.38,1,0,0,3188.38,1306,4492,19856,3500,11856,380.0,60.0,10.0,43.0,65.0,496280,269520,198560,150500,770640,1885500
guwahati,Assam,1,10928.94,1,0,1,10928.94,4639,15199,71449,12892,45111,385.0,65.0,10.0,45.0,67.0,1786015,987935,714490,580140,3022437,7091017
gorakhpur,Uttar Pradesh,2,1400.7,5,0,1,7003.52,3058,9797,43155,8834,28403,390.0,65.0,9.0,42.0,60.0,1192620,636805,388395,371028,1704180,4293028
amritsar,Punjab,2,780.0,2,0,1,1560.0,753,2350,10147,1890,6364,390.0,68.0,11.0,48.0,64.0,293670,159800,111617,90720,407296,1063103
noida,Uttar Pradesh,1,262.71,10,0,1,2627.07,1252,3669,16369,3498,11487,407.0,80.0,11.0,52.0,66.0,509564,293520,180059,181896,758142,1923181
tirunelveli,Tamil Nadu,3,4071.22,2,0,0,8142.44,2437,9373,44919,8133,28301,352.0,50.0,8.0,35.0,57.0,857824,468650,359352,284655,1613157,3583638
visakhapatnam,Andhra Pradesh,1,7992.56,1,0,0,7992.56,2655,11217,48988,8796,30200,385.0,62.0,10.0,44.0,63.0,1022175,695454,489880,387024,1902600,4497133
mysore,Karnataka,2,8818.88,4,0,2,35275.53,20500,58392,246437,53405,175588,375.0,62.0,10.0,44.0,64.0,7687500,3620304,2464370,2349820,11237632,27359626
nashik,Maharashtra,2,5548.49,6,2,1,33290.93,21542,48686,137800,51317,313506,390.0,62.0,9.0,44.0,62.0,8401380,3018532,1240200,2257948,19437372,34355432
shimla,Himachal Pradesh,2,8275.08,4,0,1,33100.31,16240,51013,224055,45826,145187,415.0,82.0,12.0,55.0,70.0,6739600,4183066,2688660,2520430,10163090,26294846
cuttack,Odisha,2,4446.99,4,2,1,17787.94,10761,25137,70286,25290,151914,375.0,58.0,9.0,42.0,64.0,4035375,1457946,632574,1062180,9722496,16910571
mysore,Karnataka,2,8080.11,2,0,1,16160.23,5956,23675,112144,21977,69398,375.0,62.0,10.0,44.0,64.0,2233500,1467850,1121440,966988,4441472,10231250
hyderabad,Telangana,1,679.03,1,1,0,679.03,240,852,3170,829,3920,415.0,60.0,8.0,42.0,61.0,99600,51120,25360,34818,239120,450018
vijayawada,Andhra Pradesh,2,4810.89,2,1,0,9621.77,3777,13966,45312,11262,56867,380.0,60.0,9.0,43.0,62.0,1435260,837960,407808,484266,3525754,6691048
ranchi,Jharkhand,2,9532.03,2,0,0,19064.05,4834,22468,107338,17613,65706,375.0,60.0,9.0,42.0,62.0,1812750,1348080,966042,739746,4073772,8940390
guntur,Andhra Pradesh,2,9675.47,7,2,2,67728.3,48969,120544,318395,131901,799124,380.0,60.0,9.0,42.0,62.0,18608220,7232640,2865555,5539842,49545688,83791945
aurangabad,Maharashtra,2,8650.56,4,0,2,34602.22,19646,56174,235911,50735,164936,375.0,60.0,9.0,43.0,61.0,7367250,3370440,2123199,2181605,10061096,25103590
jabalpur,Madhya Pradesh,2,2610.02,5,0,1,13050.08,5073,20062,88190,16659,57384,365.0,58.0,10.0,42.0,60.0,1851645,1163596,881900,699678,3443040,8039859
mumbai,Maharashtra,1,3117.02,2,0,0,6234.04,2297,7421,34318,5852,21615,450.0,88.0,15.0,60.0,67.0,1033650,653048,514770,351120,1448205,4000793
noida,Uttar Pradesh,1,11953.85,3,2,1,35861.54,18233,55618,155487,57324,333802,407.0,80.0,11.0,52.0,66.0,7420831,4449440,1710357,2980848,22030932,38592408
kozhikode,Kerala,2,1419.86,5,2,1,7099.3,3559,10355,27588,10645,62640,390.0,70.0,12.0,50.0,66.0,1388010,724850,331056,532250,4134240,7110406
mysore,Karnataka,2,2331.82,2,0,1,4663.64,2022,6812,31510,5911,19216,375.0,62.0,10.0,44.0,64.0,758250,422344,315100,260084,1229824,2985602
rajkot,Gujarat,2,1734.31,2,0,1,3468.62,1557,5155,24076,4394,14890,378.0,55.0,9.0,38.0,56.0,588546,283525,216684,166972,833840,2089567
ranchi,Jharkhand,2,4066.33,4,0,2,16265.31,9134,25664,110888,23413,78280,375.0,60.0,9.0,42.0,62.0,3425250,1539840,997992,983346,4853360,11799788
mangalore,Karnataka,2,2680.07,3,0,1,8040.22,3373,12276,52087,10253,33252,378.0,65.0,11.0,47.0,64.0,1274994,797940,572957,481891,2128128,5255910
nagpur,Maharashtra,2,6072.72,10,0,0,60727.18,25256,76869,332769,64783,242882,385.0,62.0,11.0,43.0,61.0,9723560,4765878,3660459,2785669,14815802,35751368
meerut,Uttar Pradesh,2,5817.04,2,0,1,11634.09,5295,15801,72106,12950,44886,400.0,68.0,9.0,44.0,62.0,2118000,1074468,648954,569800,2782932,7194154
lucknow,Uttar Pradesh,1,10837.77,1,0,0,10837.77,3791,13975,62176,10804,38269,405.0,65.0,9.0,47.0,60.0,1535355,908375,559584,507788,2296140,5807242
mangalore,Karnataka,2,609.93,2,2,1,1219.86,736,1780,5058,1717,10501,378.0,65.0,11.0,47.0,64.0,278208,115700,55638,80699,672064,1202309
amritsar,Punjab,2,3974.58,2,0,2,7949.16,3668,12676,53325,11146,35546,390.0,68.0,11.0,48.0,64.0,1430520,861968,586575,535008,2274944,5689015
chennai,Tamil Nadu,1,7240.56,3,1,1,21721.69,10175,34468,111053,30906,145708,410.0,73.0,8.0,45.0,61.0,4171750,2516164,888424,1390770,8888188,17855296
chandigarh,Punjab,1,7336.66,1,0,0,7336.66,2264,9063,42900,7314,26035,390.0,68.0,11.0,48.0,64.0,882960,616284,471900,351072,1666240,3988456
lucknow,Uttar Pradesh,1,5865.49,7,2,1,41058.43,28019,62239,174335,67676,409474,405.0,65.0,9.0,47.0,60.0,11347695,4045535,1569015,3180772,24568440,44711457
vellore,Tamil Nadu,3,9824.85,5,0,1,49124.27,25132,75673,349253,66783,224134,355.0,50.0,8.0,35.0,58.0,8921860,3783650,2794024,2337405,12999772,30836711
bhopal,Madhya Pradesh,1,940.12,1,0,1,940.12,453,1390,6426,1138,3926,370.0,60.0,10.0,43.0,62.0,167610,83400,64260,48934,243412,607616
nashik,Maharashtra,2,9822.76,1,1,1,9822.76,5154,14691,53235,14039,64956,390.0,62.0,9.0,44.0,62.0,2010060,910842,479115,617716,4027272,8045005
mysore,Karnataka,2,6038.1,3,1,0,18114.3,7660,25702,85283,21315,109658,375.0,62.0,10.0,44.0,64.0,2872500,1593524,852830,937860,7018112,13274826
aurangabad,Maharashtra,2,1778.38,4,0,1,7113.5,3230,10055,48100,8596,29904,375.0,60.0,9.0,43.0,61.0,1211250,603300,432900,369628,1824144,4441222
delhi,Delhi,1,10651.28,2,0,0,21302.57,7187,28819,132794,22555,80641,410.0,78.0,8.0,50.0,65.0,2946670,2247882,1062352,1127750,5241665,12626319
shimla,Himachal Pradesh,2,7860.9,1,1,1,7860.9,4621,12911,40973,11166,52911,415.0,82.0,12.0,55.0,70.0,1917715,1058702,491676,614130,3703770,7785993
vijayawada,Andhra Pradesh,2,2129.84,3,0,0,6389.52,2112,7279,34781,5957,22001,380.0,60.0,9.0,43.0,62.0,802560,436740,313029,256151,1364062,3172542
ahmedabad,Gujarat,1,597.07,3,1,0,1791.2,656,2255,8248,1966,10292,385.0,58.0,7.0,40.0,55.0,252560,130790,57736,78640,566060,1085786
vijayawada,Andhra Pradesh,2,1865.09,2,0,1,3730.19,1278,5092,22692,4352,14416,380.0,60.0,9.0,43.0,62.0,485640,305520,204228,187136,893792,2076316
bangalore,Karnataka,1,7383.82,4,0,0,29535.26,13076,38037,178369,32396,115179,380.0,68.0,12.0,52.0,65.0,4968880,2586516,2140428,1684592,7486635,18867051
pune,Maharashtra,1,2315.7,7,0,1,16209.87,8544,24235,108429,21302,75276,405.0,68.0,8.0,43.0,59.0,3460320,1647980,867432,915986,4441284,11333002
jaipur,Rajasthan,1,2864.0,1,0,2,2864.0,1615,4762,21772,4609,14298,405.0,62.0,7.0,43.0,60.0,654075,295244,152404,198187,857880,2157790
kozhikode,Kerala,2,496.65,3,1,1,1489.95,632,2233,7690,2044,9765,390.0,70.0,12.0,50.0,66.0,246480,156310,92280,102200,644490,1241760
guwahati,Assam,1,8730.58,1,0,1,8730.58,3778,12867,56286,10428,34844,385.0,65.0,10.0,45.0,67.0,1454530,836355,562860,469260,2334548,5657553
chandigarh,Punjab,1,9762.3,2,0,1,19524.6,7684,26156,119734,22894,74392,390.0,68.0,11.0,48.0,64.0,2996760,1778608,1317074,1098912,4761088,11952442
mumbai,Maharashtra,1,9602.81,1,0,0,9602.81,2914,11773,52831,9216,31401,450.0,88.0,15.0,60.0,67.0,1311300,1036024,792465,552960,2103867,5796616
chandigarh,Punjab,1,1705.3,2,0,1,3410.61,1645,4879,22118,4036,13779,390.0,68.0,11.0,48.0,64.0,641550,331772,243298,193728,881856,2292204
srinagar,Jammu and Kashmir,2,10858.95,5,0,2,54294.77,28499,99476,415334,89893,290594,430.0,90.0,13.0,60.0,74.0,12254570,8952840,5399342,5393580,21503956,53504288
amritsar,Punjab,2,8132.89,3,0,0,24398.67,7640,29578,150977,25230,92773,390.0,68.0,11.0,48.0,64.0,2979600,2011304,1660747,1211040,5937472,13800163
tirunelveli,Tamil Nadu,3,10790.84,2,1,2,21581.68,11940,37928,128621,37082,173662,352.0,50.0,8.0,35.0,57.0,4202880,1896400,1028968,1297870,9898734,18324852
pune,Maharashtra,1,5476.49,1,2,2,5476.49,3335,9987,25108,10003,56916,405.0,68.0,8.0,43.0,59.0,1350675,679116,200864,430129,3358044,6018828
visakhapatnam,Andhra Pradesh,1,5356.07,3,2,2,16068.2,8858,26001,65554,26739,156208,385.0,62.0,10.0,44.0,63.0,3410330,1612062,655540,1176516,9841104,16695552
varanasi,Uttar Pradesh,2,9457.53,1,0,0,9457.53,3444,11012,52177,9096,31081,390.0,65.0,9.0,43.0,60.0,1343160,715780,469593,391128,1864860,4784521
amritsar,Punjab,2,1300.91,2,1,1,2601.83,1143,3632,12800,3420,16187,390.0,68.0,11.0,48.0,64.0,445770,246976,140800,164160,1035968,2033674
howrah,West Bengal,1,6346.31,3,2,1,19038.94,9602,25359,70001,26476,158443,395.0,65.0,10.0,44.0,63.0,3792790,1648335,700010,1164944,9981909,17287988
bhopal,Madhya Pradesh,1,10069.33,6,0,0,60416.0,19994,76295,337220,61322,222804,370.0,60.0,10.0,43.0,62.0,7397780,4577700,3372200,2636846,13813848,31798374
ahmedabad,Gujarat,1,9996.27,1,1,1,9996.27,4922,14873,48586,12371,59775,385.0,58.0,7.0,40.0,55.0,1894970,862634,340102,494840,3287625,6880171
hubli,Karnataka,2,11482.37,3,1,2,34447.1,19907,52086,171229,53376,242010,375.0,62.0,10.0,45.0,64.0,7465125,3229332,1712290,2401920,15488640,30297307
pune,Maharashtra,1,8439.62,1,1,2,8439.62,4915,14696,45960,14732,63102,405.0,68.0,8.0,43.0,59.0,1990575,999328,367680,633476,3723018,7714077
ahmedabad,Gujarat,1,2651.69,3,1,1,7955.08,4322,11589,38811,11218,50140,385.0,58.0,7.0,40.0,55.0,1663970,672162,271677,448720,2757700,5814229
mumbai,Maharashtra,1,439.31,3,1,1,1317.92,585,1837,6463,1687,8109,450.0,88.0,15.0,60.0,67.0,263250,161656,96945,101220,543303,1166374
ghaziabad,Uttar Pradesh,2,5857.11,4,1,1,23428.43,10605,31213,106366,28265,145541,405.0,78.0,11.0,52.0,66.0,4295025,2434614,1170026,1469780,9605706,18975151
madurai,Tamil Nadu,2,6261.71,3,1,0,18785.12,7571,23546,85396,19241,107143,368.0,58.0,9.0,38.0,60.0,2786128,1365668,768564,731158,6428580,12080098
ludhiana,Punjab,1,3035.1,2,0,1,6070.2,2791,9199,40217,6961,25002,388.0,68.0,11.0,48.0,64.0,1082908,625532,442387,334128,1600128,4085083
hubli,Karnataka,2,1671.43,2,1,2,3342.86,1845,5883,18898,5782,26698,375.0,62.0,10.0,45.0,64.0,691875,364746,188980,260190,1708672,3214463
kochi,Kerala,1,7117.26,1,0,1,7117.26,3199,10210,44107,8034,27310,395.0,72.0,12.0,52.0,67.0,1263605,735120,529284,417768,1829770,4775547
thiruvananthapuram,Kerala,1,9218.22,3,2,2,27654.65,15603,41751,110757,44778,262255,395.0,72.0,12.0,52.0,67.0,6163185,3006072,1329084,2328456,17571085,30397882
chandigarh,Punjab,1,11919.22,5,0,1,59596.09,29403,88270,405190,73387,263186,390.0,68.0,11.0,48.0,64.0,11467170,6002360,4457090,3522576,16843904,42293100
howrah,West Bengal,1,9147.97,3,0,1,27443.91,10587,38195,169424,32282,109459,395.0,65.0,10.0,44.0,63.0,4181865,2482675,1694240,1420408,6895917,16675105
pune,Maharashtra,1,9564.86,4,1,2,38259.45,25135,60963,208330,66506,297005,405.0,68.0,8.0,43.0,59.0,10179675,4145484,1666640,2859758,17523295,36374852
varanasi,Uttar Pradesh,2,7474.24,2,1,2,14948.48,9780,25918,85087,26778,116456,390.0,65.0,9.0,43.0,60.0,3814200,1684670,765783,1151454,6987360,14403467
mangalore,Karnataka,2,11833.89,2,0,2,23667.77,12413,37607,158284,33164,103835,378.0,65.0,11.0,47.0,64.0,4692114,2444455,1741124,1558708,6645440,17081841
bangalore,Karnataka,1,7751.49,2,0,1,15502.97,6522,20532,92807,17732,59720,380.0,68.0,12.0,52.0,65.0,2478360,1396176,1113684,922064,3881800,9792084
delhi,Delhi,1,10350.99,1,2,2,10350.99,5877,16575,42129,16112,96218,410.0,78.0,8.0,50.0,65.0,2409570,1292850,337032,805600,6254170,11099222
kanpur,Uttar Pradesh,1,11360.26,2,0,1,22720.52,7754,30604,140112,27230,88842,395.0,65.0,9.0,42.0,60.0,3062830,1989260,1261008,1143660,5330520,12787278
kolkata,West Bengal,1,11172.33,4,0,2,44689.32,22968,74125,301407,61245,210703,400.0,65.0,8.0,43.0,63.0,9187200,4818125,2411256,2633535,13274289,32324405
raipur,Chhattisgarh,2,4700.7,2,1,2,9401.4,5765,16947,49098,14560,68603,365.0,58.0,9.0,40.0,60.0,2104225,982926,441882,582400,4116180,8227613
vadodara,Gujarat,2,1128.21,3,1,0,3384.64,1514,4232,15755,3739,19998,382.0,58.0,10.0,42.0,56.0,578348,245456,157550,157038,1119888,2258280
trichy,Tamil Nadu,2,2228.11,4,1,2,8912.44,4732,13320,45011,14215,64378,362.0,54.0,9.0,37.0,59.0,1712984,719280,405099,525955,3798302,7161620
faridabad,Haryana,2,898.84,2,1,0,1797.67,878,2210,7401,1892,9268,405.0,78.0,11.0,52.0,66.0,355590,172380,81411,98384,611688,1319453
noida,Uttar Pradesh,1,1443.68,4,2,2,5774.74,4025,9744,25622,10401,60844,407.0,80.0,11.0,52.0,66.0,1638175,779520,281842,540852,4015704,7256093
warangal,Telangana,2,2378.88,2,2,1,4757.77,2306,6728,19274,6838,40935,395.0,58.0,8.0,42.0,62.0,910870,390224,154192,287196,2537970,4280452
kochi,Kerala,1,4224.91,2,1,1,8449.83,3832,11877,41586,11686,54296,395.0,72.0,12.0,52.0,67.0,1513640,855144,499032,607672,3637832,7113320
vadodara,Gujarat,2,6613.77,2,0,0,13227.54,4100,16680,76289,12736,46966,382.0,58.0,10.0,42.0,56.0,1566200,967440,762890,534912,2630096,6461538
trichy,Tamil Nadu,2,8597.85,1,0,0,8597.85,3029,11241,51639,8485,30747,362.0,54.0,9.0,37.0,59.0,1096498,607014,464751,313945,1814073,4296281
faridabad,Haryana,2,2688.94,4,1,2,10755.77,7263,17911,59837,19030,84386,405.0,78.0,11.0,52.0,66.0,2941515,1397058,658207,989560,5569476,11555816
dehradun,Uttarakhand,2,8135.76,5,0,1,40678.82,18922,57062,259670,51974,173116,400.0,68.0,10.0,48.0,68.0,7568800,3880216,2596700,2494752,11771888,28312356
ghaziabad,Uttar Pradesh,2,8510.26,2,0,2,17020.51,9412,24853,112884,24218,75809,405.0,78.0,11.0,52.0,66.0,3811860,1938534,1241724,1259336,5003394,13254848
faridabad,Haryana,2,6791.74,1,0,1,6791.74,3499,10589,46942,8794,29695,405.0,78.0,11.0,52.0,66.0,1417095,825942,516362,457288,1959870,5176557
dehradun,Uttarakhand,2,10862.69,2,2,1,21725.38,11875,30840,81953,31034,177870,400.0,68.0,10.0,48.0,68.0,4750000,2097120,819530,1489632,12095160,21251442
chandigarh,Punjab,1,1509.74,3,0,1,4529.22,2393,6976,31052,6026,19803,390.0,68.0,11.0,48.0,64.0,933270,474368,341572,289248,1267392,3305850
gurgaon,Haryana,1,2290.03,2,1,0,4580.07,1762,5926,20268,4832,25348,405.0,78.0,11.0,52.0,66.0,713610,462228,222948,251264,1672968,3323018
amritsar,Punjab,2,5258.24,3,1,1,15774.73,8023,23746,79972,22264,105694,390.0,68.0,11.0,48.0,64.0,3128970,1614728,879692,1068672,6764416,13456478
faridabad,Haryana,2,1695.21,4,0,1,6780.84,2605,9674,43229,8860,29007,405.0,78.0,11.0,52.0,66.0,1055025,754572,475519,460720,1914462,4660298
kochi,Kerala,1,6882.29,2,0,2,13764.59,7337,22445,96475,19811,64184,395.0,72.0,12.0,52.0,67.0,2898115,1616040,1157700,1030172,4300328,11002355
rajkot,Gujarat,2,4901.13,10,0,1,49011.26,24826,71599,328744,71797,233087,378.0,55.0,9.0,38.0,56.0,9384228,3937945,2958696,2728286,13052872,32062027
hubli,Karnataka,2,3558.23,2,0,1,7116.46,3629,10109,45393,8654,29303,375.0,62.0,10.0,45.0,64.0,1360875,626758,453930,389430,1875392,4706385
jodhpur,Rajasthan,2,2205.88,8,1,2,17647.04,10663,26458,92446,30265,141463,390.0,60.0,8.0,40.0,58.0,4158570,1587480,739568,1210600,8204854,15901072
surat,Gujarat,1,4156.99,2,1,1,8313.98,3534,11937,40529,11174,51311,380.0,58.0,10.0,42.0,57.0,1342920,692346,405290,469308,2924727,5834591
nagpur,Maharashtra,2,7373.92,1,0,1,7373.92,2438,9717,43557,7917,27891,385.0,62.0,11.0,43.0,61.0,938630,602454,479127,340431,1701351,4061993
tirunelveli,Tamil Nadu,3,6994.27,4,0,2,27977.06,15918,42048,191082,42810,133779,352.0,50.0,8.0,35.0,57.0,5603136,2102400,1528656,1498350,7625403,18357945
bangalore,Karnataka,1,2130.76,4,1,1,8523.05,4176,12166,40158,11973,55189,380.0,68.0,12.0,52.0,65.0,1586880,827288,481896,622596,3587285,7105945
gurgaon,Haryana,1,1674.05,4,0,1,6696.22,3107,9585,46899,8761,30143,405.0,78.0,11.0,52.0,66.0,1258335,747630,515889,455572,1989438,4966864
nagpur,Maharashtra,2,514.79,2,0,1,1029.57,451,1496,6767,1306,4208,385.0,62.0,11.0,43.0,61.0,173635,92752,74437,56158,256688,653670
udaipur,Rajasthan,2,346.62,7,0,0,2426.35,832,3286,14743,2827,9742,392.0,60.0,8.0,40.0,58.0,326144,197160,117944,113080,565036,1319364
pune,Maharashtra,1,10581.76,1,1,1,10581.76,4561,16186,53797,14296,67335,405.0,68.0,8.0,43.0,59.0,1847205,1100648,430376,614728,3972765,7965722
agra,Uttar Pradesh,2,732.05,1,1,1,732.05,421,1078,3921,1045,4937,395.0,65.0,9.0,42.0,60.0,166295,70070,35289,43890,296220,611764
vadodara,Gujarat,2,8828.41,2,2,1,17656.82,9277,25575,72662,24527,152696,382.0,58.0,10.0,42.0,56.0,3543814,1483350,726620,1030134,8550976,15334894
kochi,Kerala,1,10489.42,4,0,0,41957.7,16133,54234,246028,46223,158165,395.0,72.0,12.0,52.0,67.0,6372535,3904848,2952336,2403596,10597055,26230370
guwahati,Assam,1,1357.08,3,0,0,4071.25,1407,4967,23063,3879,14368,385.0,65.0,10.0,45.0,67.0,541695,322855,230630,174555,962656,2232391
gurgaon,Haryana,1,5348.36,2,1,2,10696.71,6105,19103,59431,16908,81912,405.0,78.0,11.0,52.0,66.0,2472525,1490034,653741,879216,5406192,10901708
bhopal,Madhya Pradesh,1,11555.18,2,1,1,23110.35,10938,36610,120450,31745,153223,370.0,60.0,10.0,43.0,62.0,4047060,2196600,1204500,1365035,9499826,18313021
howrah,West Bengal,1,10042.84,1,0,1,10042.84,3535,13588,59941,10882,37614,395.0,65.0,10.0,44.0,63.0,1396325,883220,599410,478808,2369682,5727445
gorakhpur,Uttar Pradesh,2,5978.51,2,0,1,11957.02,5641,17937,76526,14673,48044,390.0,65.0,9.0,42.0,60.0,2199990,1165905,688734,616266,2882640,7553535
chandigarh,Punjab,1,9198.34,2,0,1,18396.68,8118,25741,118647,23389,73939,390.0,68.0,11.0,48.0,64.0,3166020,1750388,1305117,1122672,4732096,12076293
mysore,Karnataka,2,10033.86,3,1,1,30101.57,13118,41529,140374,39033,183063,375.0,62.0,10.0,44.0,64.0,4919250,2574798,1403740,1717452,11716032,22331272
kozhikode,Kerala,2,4306.72,3,0,2,12920.15,7065,20790,91927,19552,60620,390.0,70.0,12.0,50.0,66.0,2755350,1455300,1103124,977600,4000920,10292294
lucknow,Uttar Pradesh,1,10727.4,7,2,1,75091.83,39730,115273,308452,126027,699462,405.0,65.0,9.0,47.0,60.0,16090650,7492745,2776068,5923269,41967720,74250452
thoothukudi,Tamil Nadu,3,5751.59,1,0,1,5751.59,2708,8791,39149,6999,23119,352.0,50.0,8.0,35.0,57.0,953216,439550,313192,244965,1317783,3268706
faridabad,Haryana,2,6428.13,2,0,0,12856.25,3923,16176,72608,11260,44298,405.0,78.0,11.0,52.0,66.0,1588815,1261728,798688,585520,2923668,7158419
dehradun,Uttarakhand,2,11996.55,2,0,1,23993.1,10367,35628,153373,28166,97120,400.0,68.0,10.0,48.0,68.0,4146800,2422704,1533730,1351968,6604160,16059362
mumbai,Maharashtra,1,10150.98,3,0,2,30452.93,15945,50863,220295,48337,152870,450.0,88.0,15.0,60.0,67.0,7175250,4475944,3304425,2900220,10242290,28098129
thiruvananthapuram,Kerala,1,4468.89,2,1,2,8937.77,5685,14413,48348,14092,66938,395.0,72.0,12.0,52.0,67.0,2245575,1037736,580176,732784,4484846,9081117
ludhiana,Punjab,1,322.08,6,1,1,1932.47,1172,2961,10244,3047,13726,388.0,68.0,11.0,48.0,64.0,454736,201348,112684,146256,878464,1793488
visakhapatnam,Andhra Pradesh,1,7588.85,3,0,0,22766.56,8178,28104,123091,20277,76966,385.0,62.0,10.0,44.0,63.0,3148530,1742448,1230910,892188,4848858,11862934
durgapur,West Bengal,2,8506.18,1,0,1,8506.18,3410,11801,52425,9370,31991,380.0,65.0,10.0,44.0,63.0,1295800,767065,524250,412280,2015433,5014828
mangalore,Karnataka,2,7879.47,1,1,2,7879.47,4106,12287,39531,11468,54403,378.0,65.0,11.0,47.0,64.0,1552068,798655,434841,538996,3481792,6806352
lucknow,Uttar Pradesh,1,11620.78,4,0,0,46483.1,17383,58223,271375,53366,173190,405.0,65.0,9.0,47.0,60.0,7040115,3784495,2442375,2508202,10391400,26166587
hubli,Karnataka,2,10383.06,4,0,1,41532.23,16272,56691,254804,49427,163345,375.0,62.0,10.0,45.0,64.0,6102000,3514842,2548040,2224215,10454080,24843177
srinagar,Jammu and Kashmir,2,5496.21,1,0,1,5496.21,2593,7882,36100,6766,22813,430.0,90.0,13.0,60.0,74.0,1114990,709380,469300,405960,1688162,4387792
rajkot,Gujarat,2,941.72,1,0,0,941.72,338,1328,5814,1024,3458,378.0,55.0,9.0,38.0,56.0,127764,73040,52326,38912,193648,485690
ahmedabad,Gujarat,1,5817.49,3,0,1,17452.48,7307,24449,106250,21191,68747,385.0,58.0,7.0,40.0,55.0,2813195,1418042,743750,847640,3781085,9603712
nashik,Maharashtra,2,8333.08,3,0,1,24999.24,11834,38677,175852,34752,109289,390.0,62.0,9.0,44.0,62.0,4615260,2397974,1582668,1529088,6775918,16900908
